state,signal,x,y,car_heading,car_velocity,lateral_acc,longitudinal_acc,pitch_rate,roll_rate,yaw_rate,packet_rate,rtt,speed,delay,car_distance
0,0,1032.16190203888,-740.5106241118791,-37.130195924285545,13.23970890045166,-0.01406682950148189,-0.0035022488833424256,0.0004893529524402857,-0.0006592282255698849,-0.00040991848395545216,80.0,1156.0,0.009602396748960018,516.0,59.26591873168945
0,0,1033.2114541840888,-741.307212961229,-37.20987035008339,13.162988662719727,-0.010823686077984408,-0.0015115593948420417,0.0009868929555891253,0.0002764941062330981,-7.322181998071611e-05,80.0,1156.0,0.009602396748960018,516.0,59.26591873168945
0,0,1034.3078904958625,-742.1399905704297,-37.280527040953814,13.100406646728516,0.0005765389707827353,-0.004171106918825302,6.312787510495677e-05,-0.0002830284573509951,-7.545830730461037e-05,80.0,1156.0,0.009602396748960018,516.0,59.26591873168945
0,0,1035.39930329697,-742.9696741023328,-37.297979797258904,13.051919937133789,0.0027179070090031215,-0.005576105207703501,-0.0002984863147960864,-5.0521660923679866e-05,5.5086294185851895e-08,80.0,1274.0,0.00716893095523119,432.0,55.249183654785156
0,0,1036.33001158273,-743.6784898497458,-37.30891287198119,12.993468284606934,0.0019390346664358812,-0.005330444145011556,-0.00013813339999504162,-1.980793941856595e-05,-4.0798498201208845e-06,80.0,1274.0,0.00716893095523119,432.0,55.249183654785156
0,0,1037.410056037198,-744.5028050880986,-37.316780569451254,12.94925594329834,0.0011729785226758053,-0.0049555253869419304,-2.1297370418735815e-05,3.147288126926383e-05,-1.4443417619946727e-05,80.0,1274.0,0.00716893095523119,432.0,55.249183654785156
0,0,1038.4843638852374,-745.3266812157123,-37.33861755547005,12.866650581359863,-2.5721059648186486e-05,-0.004824635292339004,-0.00013416462669280817,-2.0788661279761863e-05,-3.564328782063276e-05,80.0,1274.0,0.00716893095523119,432.0,55.249183654785156
0,0,1039.5037285918172,-746.112283113234,-37.36383013961675,12.825767517089844,0.002094188177263499,-0.004403254875935994,0.00013911986996486867,0.00017137198372059586,-5.0697946334818504e-05,80.0,1274.0,0.007230214308947325,432.0,59.16667556762695
0,0,1040.5205694703222,-746.8971717424361,-37.389569455324235,12.809202194213867,-0.0004101239212332692,-0.0013110709114246835,0.00028516436803822194,2.4046425134566904e-05,-3.0349675404350053e-05,80.0,1274.0,0.007230214308947325,432.0,59.16667556762695
0,0,1041.5360088655218,-747.6798356251662,-37.40950240662313,12.788263320922852,-0.0022853706762905536,0.0009650548159658366,0.0006609426304141061,-0.000484936585374911,-2.25321839283544e-05,80.0,1274.0,0.007230214308947325,432.0,59.16667556762695
0,0,1042.5516423545562,-748.4626637278892,-37.47292591437194,12.807112693786621,0.00520196066701542,0.002012992072689395,7.660417315493341e-05,0.000522305420982854,-9.617497621328698e-05,80.0,1560.0,0.009539530612528324,502.0,49.43488311767578
0,0,1043.515468329936,-749.2107532809587,-37.503971879758026,12.821907043457031,-0.00323377065696526,0.0006883556619831873,-0.0004265322534868403,3.5000897861334866e-05,9.162912223976001e-07,100.0,1560.0,0.009539530612528324,502.0,54.71826934814453
0,0,1044.5812878903828,-750.0379039028035,-37.43943848546671,12.826904296875,0.007672789822277255,0.0017830287717609387,-0.00015787928883015352,0.0004615183611745524,0.00016081146605156045,100.0,1560.0,0.009539530612528324,502.0,54.71826934814453
0,0,1045.5445380486294,-750.7895142667386,-37.35881754542555,12.836456298828125,-0.0034566396808906512,0.0014962780161931668,0.00015045905011600982,0.0004342166540192579,7.502561811227505e-05,100.0,1560.0,0.009539530612528324,502.0,54.71826934814453
0,0,1046.5620393550353,-751.5777738882857,-37.34505538627478,12.851133346557617,-0.003926343653262382,0.0006428576325587414,0.0002585193882773785,-1.3991728301338724e-05,2.3669067183879092e-05,100.0,1560.0,0.009539530612528324,502.0,54.71826934814453
0,0,1047.634944991643,-752.4019714652791,-37.36978796550065,12.864069938659668,-0.001864913304944504,0.0009305000814553688,0.00015503024527560133,-0.0006936728503589739,-3.071468608562763e-05,100.0,1560.0,0.007218529004603624,502.0,59.851097106933594
0,0,1048.6604984438059,-753.1832977969456,-37.41507597183208,12.879932403564453,-0.002329630637489995,0.0008176174676004322,1.715858456406428e-05,-0.00071728880264419,-0.00010477830864202313,100.0,1560.0,0.007218529004603624,502.0,59.851097106933594
0,0,1049.6886712366388,-753.9618008503368,-37.461434455256736,12.91890811920166,0.0014274732217179694,0.002525350862031293,-0.00019002774402158794,-0.0006271449334016619,-5.01463720930713e-05,100.0,1079.0,0.006947514601051807,512.0,54.77450942993164
0,0,1050.716849530937,-754.7442481588901,-37.46746445759396,12.940518379211426,0.00120578392040574,0.0027845289549650503,-0.00018955865095931685,-0.00010827126150070654,-1.2037015329404484e-05,100.0,1079.0,0.006947514601051807,512.0,54.77450942993164
0,0,1051.7448539055144,-755.5308246890775,-37.485314506996914,12.95974349975586,0.004703974844920704,0.0030943620754002553,-0.0003918331553782237,0.00017326218441892445,-5.4723937268842044e-05,100.0,1079.0,0.006947514601051807,512.0,54.77450942993164
0,0,1052.7222380942994,-756.2802994140555,-37.50842149341524,12.985857963562012,0.0002530010717195529,0.0032773164982676044,7.945358581020471e-05,-3.772897195079045e-05,-1.3485111173823637e-05,100.0,1079.0,0.006947514601051807,512.0,54.77450942993164
0,0,1053.8038916609637,-757.1103707524027,-37.52542609433803,12.996038436889648,-0.0006121512591517347,0.00034099370006934597,0.00039540501373568694,-8.069096816452352e-06,-2.6388041692844973e-05,100.0,1079.0,0.009726799093186855,512.0,58.64534378051758
0,0,1054.836370394039,-757.9014142734774,-37.55420530281286,13.0264892578125,-0.0007432827237694407,0.0031598042127592013,0.00032621159198095424,-0.00034415160224327506,-3.0429547650202825e-05,100.0,1079.0,0.009726799093186855,512.0,58.64534378051758
0,0,1055.8195670663492,-758.6536711947009,-37.591905564176685,13.050119400024414,0.0011155292009193073,0.0009819216214394637,-9.740236416943159e-05,-0.00017679753199398044,-4.6498486935920094e-05,100.0,1079.0,0.009726799093186855,512.0,58.64534378051758
0,0,1056.8561133334301,-759.4474153850949,-37.63803179053768,13.074399948120117,-0.0010347954316989206,0.0016147081200556868,-0.00034310983128601146,-0.0002157607816736617,-7.599965078246155e-05,40.0,990.0,0.009574122726917267,508.0,53.5670280456543
0,0,1057.8937254337325,-760.2431634728732,-37.66232404611466,13.086503982543945,0.0024789050247618384,0.0018778977918394927,-9.800656050854375e-05,-0.00016183750532790895,-1.4302713596815945e-05,40.0,990.0,0.009574122726917267,508.0,53.5670280456543
0,0,1058.983229655841,-761.0861865135569,-37.66500067592466,13.110176086425781,0.0005250235687309758,0.0015583881467821285,-3.6942826585216885e-05,8.606785595219625e-05,-8.481308000619477e-07,40.0,990.0,0.009574122726917267,508.0,53.5670280456543
0,0,1060.0217638180816,-761.8965701300266,-37.67922768876652,13.131853103637695,0.00023751100353519583,0.0014820273738377254,1.6216670009729605e-06,-4.6206092100203485e-05,-2.0080290872469202e-05,40.0,990.0,0.009574122726917267,508.0,53.5670280456543
0,0,1061.0620284324425,-762.7084200487009,-37.688020846474004,13.153913497924805,0.0008238493722325258,0.0010853128049621507,-3.2120302507804475e-05,3.1729375483966376e-05,-1.8314203727760344e-06,40.0,990.0,0.009595734998583794,508.0,59.43848419189453
0,0,1062.1037425298946,-763.5210357456003,-37.700658142543105,13.172990798950195,-0.00036684850872003346,0.001378484779932914,3.5160787745166646e-05,-3.9567321853177033e-05,-2.1440814530292754e-05,40.0,990.0,0.009595734998583794,508.0,59.43848419189453
0,0,1063.1465120940438,-764.3350179518815,-37.7097369237605,13.18698787689209,0.0017219510813189856,-0.00028085734727401925,1.0341191195782012e-05,-8.753704927992392e-05,2.594009961288428e-06,40.0,990.0,0.009595734998583794,508.0,59.43848419189453
0,0,1064.1887654922502,-765.1487831120661,-37.728168266565234,13.183612823486328,0.0003484289712415951,-0.0014050311019566189,3.831453846162361e-06,9.04627096228513e-05,-2.6623866343806707e-05,80.0,592.0,0.006875150371342897,492.0,54.66992950439453
0,0,1065.2295932721925,-765.9622681696112,-37.73773714427021,13.16588020324707,0.0010668471325912794,-0.0014894716336574991,0.00010159570986578068,0.00019177020622915971,-3.51498524545357e-06,80.0,592.0,0.006875150371342897,492.0,54.66992950439453
0,0,1065.7492459461964,-766.3685393700861,-37.74159870095802,13.15824031829834,0.0006824625434841998,-0.0045889342282393955,-0.00011466259882053825,0.0001523573286526145,-1.0422782206687488e-05,80.0,592.0,0.006875150371342897,492.0,54.66992950439453
0,0,1066.7854502320815,-767.1797413270973,-37.75071410117664,13.086077690124512,0.0008987247926331327,-0.004976660090917397,-0.00010924528055086783,0.00032169925534023425,-5.0373856220068086e-05,80.0,981.0,0.009710375219583511,570.0,59.2959098815918
0,0,1067.8673358863775,-768.0272066900507,-37.789205478509345,13.045794486999512,0.0008840874006932135,-0.00488896071281543,-0.00014196388372981147,0.0002053301043866554,-2.6995985222162494e-05,80.0,981.0,0.009710375219583511,570.0,59.2959098815918
0,0,1069.2996247396,-769.1525467454186,-37.79770511793332,12.94627857208252,0.00037676356230201865,-0.0054048842575704775,-7.515825392121531e-05,0.00022883936001794172,1.6719708460457217e-05,80.0,981.0,0.009710375219583511,570.0,59.2959098815918
0,0,1070.366510881856,-769.9910778197276,-37.782822163400624,12.8862886428833,-0.0010527573453638886,-0.004522245583418831,5.5563941489371026e-05,-2.2076525977285543e-05,2.0222041416592345e-05,80.0,981.0,0.0072836726903915405,570.0,54.2950325012207
0,0,1071.3286294716866,-770.7453331473837,-37.792610900759726,12.833473205566406,-0.0008804163474088772,-0.0029599409509142418,-0.00021215217785503014,0.0001468134318500145,-4.1307331652973764e-05,80.0,981.0,0.0072836726903915405,570.0,54.2950325012207
0,0,1072.3881688796214,-771.5740663823576,-37.83353360977799,12.77868366241455,-0.0010602266905889617,-0.006098906371408728,-0.00020950991640245064,-0.0003024462809612899,-5.757532876141074e-05,80.0,981.0,0.0072836726903915405,570.0,54.2950325012207
0,0,1073.3923320406086,-772.3589467819683,-37.87094519148148,12.709604263305664,0.0023622333063897548,-0.005248986744638341,0.00010495529071947925,-0.00017806691258015378,-4.241763445118061e-05,100.0,1160.0,0.009580379351973534,565.0,48.76774978637695
0,0,1074.3902492735447,-773.1417221207827,-37.88528797837877,12.651991844177246,0.0018396831876095218,-0.0041961517194024035,0.0004817714028765579,0.00026262050782195287,3.923744568670275e-05,100.0,1160.0,0.009580379351973534,565.0,48.76774978637695
0,0,1075.3823668869802,-773.9224582000608,-37.90833265784123,12.589280128479004,0.0005086744276775118,-0.004873022303727206,-2.433466321525077e-05,0.00012466248538806396,-1.5620594512155694e-05,100.0,1160.0,0.009583184495568275,565.0,48.76774978637695
0,0,1076.3693670193554,-774.7001924116616,-37.9095908144631,12.534686088562012,-0.0006179643919673852,-0.003857828472088128,-0.00018762849437519853,7.793028147984079e-05,-5.54875518621253e-06,100.0,1160.0,0.009583184495568275,565.0,48.76774978637695
0,0,1077.3532943149864,-775.4755252199333,-37.91558220154151,12.498489379882812,-0.0003587573675510709,-0.0014565474199950484,2.133595443338568e-06,-2.5478319410762697e-05,-1.1532215446972048e-05,100.0,1160.0,0.009583184495568275,565.0,48.76774978637695
0,0,1078.3362078151063,-776.2486738617239,-37.933469710010826,12.484659194946289,-0.0006175115024600238,-0.0006604018517225584,0.00019392532578568807,-0.00010643056216038019,-2.6088607890276675e-05,100.0,1160.0,0.009583184495568275,565.0,54.54587173461914
0,0,1079.3188226904695,-777.0195322882366,-37.959258877082505,12.473264694213867,0.000701826468949137,0.00026598968146631546,5.1527052539583296e-05,-7.834073953377489e-05,-2.7752877183522736e-05,100.0,1160.0,0.009583184495568275,565.0,54.54587173461914
0,0,1080.302030583903,-777.788589595091,-37.973049759741315,12.479912757873535,-0.001074044196687247,-0.0001341149309026159,-0.00027797803864903115,-0.0003984835400728657,-4.4285587692185105e-05,100.0,1160.0,0.009583184495568275,565.0,54.54587173461914
0,0,1081.2854194050024,-778.5577981959906,-37.98692060145038,12.480533599853516,0.002021408360796387,0.0007851835451120162,-7.782869443489124e-05,9.159500979102015e-05,-1.5267349842102514e-05,100.0,1412.0,0.009679390117526054,512.0,49.563838958740234
0,0,1082.2684551395546,-779.3278859876689,-38.0062313105814,12.48371696472168,-0.0010823065071013968,0.0008450061967016973,0.00010880163182401775,-0.00030397647425798826,-2.645803953386948e-05,100.0,1412.0,0.009679390117526054,512.0,49.563838958740234
0,0,1083.2520181123766,-780.0984187012568,-38.03097490467465,12.49233341217041,0.001190645898435892,0.0011325665098948854,0.0001254478814188863,1.2105078317299942e-05,-3.7256201283271724e-05,100.0,1412.0,0.009679390117526054,512.0,49.563838958740234
0,0,1084.2357035606765,-780.8707718789206,-38.051633042582125,12.508901596069336,0.0023205226329750975,0.0006314782486153182,-1.9993352504655626e-05,0.00038050909609466923,-3.523154459945559e-05,100.0,1412.0,0.009679390117526054,512.0,49.563838958740234
0,0,1085.2195293102625,-781.6447741697891,-38.07005526725686,12.516393661499023,-0.0019064590114598256,0.0009551472104435561,0.00013396110384810518,-3.8703058351115266e-05,-2.957770231251899e-05,40.0,1412.0,0.009679390117526054,512.0,54.55726623535156
0,0,1086.2048764997962,-782.4198396045967,-38.0523849898656,12.539775848388672,0.002594929862927795,0.002261731021992131,0.0001263019949094653,0.0001611435222768873,6.445710670693307e-05,40.0,1412.0,0.009679390117526054,512.0,54.55726623535156
0,0,1087.1922582877964,-783.1975069892076,-38.040898242421434,12.571069717407227,-0.0032034271431078745,0.0030538745482823725,-9.853213617521074e-06,-4.6295770155718045e-05,2.0981427674475996e-07,40.0,1412.0,0.009679390117526054,512.0,54.55726623535156
0,0,1088.1834070293307,-783.974970734398,-38.06193889164663,12.600970268249512,-0.0008195547492157459,0.0029115403105712382,-0.00011131518939889751,-1.0657135835534747e-05,-4.7635015000333854e-05,40.0,1383.0,0.007132651749998331,572.0,48.846492767333984
0,0,1089.1775799312957,-784.7551228728358,-38.088414330886366,12.628205299377441,0.001042504984103637,0.001811887653157614,-7.111752154874992e-05,-0.0003168293054686898,-1.9045503514921365e-05,40.0,1383.0,0.007132651749998331,572.0,48.846492767333984
0,0,1090.173594998294,-785.5394620991019,-38.077962345829405,12.656156539916992,-0.00041163804653618027,0.0021616044948064065,3.214110527810038e-05,-2.555416305795833e-05,1.1217887367929073e-05,40.0,1383.0,0.007132651749998331,572.0,48.846492767333984
0,0,1091.1715740522438,-786.3262513805806,-38.06857288957397,12.683247566223145,0.0011469885195996615,0.0039268002593720415,0.00024907989832439277,0.00013980917983632516,2.3764636154928744e-05,40.0,1383.0,0.007132651749998331,572.0,48.846492767333984
0,0,1092.1713734993778,-787.115224642652,-38.056149823232715,12.716876029968262,-0.002144326704229492,0.0022576234827842425,2.4827875253849335e-05,-6.318066243552546e-05,1.2164223550146474e-05,40.0,864.0,0.009557241573929787,432.0,45.82675552368164
0,0,1093.1739316896646,-787.905389754553,-38.040496087507506,12.742936134338379,-0.0018473961689323287,0.001801960865309469,-8.513358031385297e-06,0.0001542210227745955,-9.022108441693883e-06,40.0,864.0,0.009557241573929787,432.0,45.82675552368164
0,0,1094.1789204912518,-788.6972071367836,-38.01406493388728,12.77586841583252,-0.004433801846849965,0.00592285333744046,-0.00021416976440674559,-9.30208815938363e-05,2.1093637918354357e-05,40.0,864.0,0.009557241573929787,432.0,45.82675552368164
0,0,1095.1872116532747,-789.4904105212593,-37.99275303519451,12.808663368225098,0.0015764182101010247,0.0020650057590065377,-0.00027634680277266975,0.0001360024635189453,3.212935749809027e-05,40.0,864.0,0.009557241573929787,432.0,45.82675552368164
0,0,1096.1472031510425,-790.2451403825268,-37.977678857711226,12.833634376525879,-0.001552702757903119,0.0027921378894644913,0.00011926059414214346,-0.00021262004595449293,4.478885019341603e-05,80.0,798.0,0.006866161711513996,442.0,41.45448684692383
0,0,1097.1609476478109,-791.0402106900099,-37.95855033759402,12.866684913635254,0.0016940590808558725,0.0024891167141971797,8.039246071683076e-05,-0.00010547611409012774,3.8416628552435834e-05,80.0,798.0,0.006866161711513996,442.0,41.45448684692383
0,0,1098.228138256945,-791.8774814318728,-37.944003980803856,12.89786434173584,-0.0029809329330785575,0.0019580181573252277,-0.00011837944089982735,-1.9693629576719187e-05,-1.0905143202911262e-05,80.0,798.0,0.006866161711513996,442.0,41.45448684692383
0,0,1099.196466856235,-792.6348690884781,-37.94584929597558,12.930493354797363,0.0004414837671748481,0.003247960195539484,-0.00022117588410966484,9.179394238186623e-06,-3.208457528525864e-06,80.0,798.0,0.006866161711513996,442.0,41.45448684692383
0,0,1100.2166900452792,-793.4326438915725,-37.94243176403849,12.965973854064941,0.0015840425397879152,0.0013973541258641639,-8.953966395059642e-05,0.00015682432678254177,6.654364867009113e-06,80.0,798.0,0.007006571628153324,442.0,46.5318603515625
0,0,1101.1874580131957,-794.1928933682714,-37.91781603696249,12.995061874389648,-0.0013969003506683125,0.002234211673267087,0.00039365781461321814,-0.00014240685688060763,5.865374449469015e-05,80.0,798.0,0.007006571628153324,442.0,46.5318603515625
0,0,1102.2637460430608,-795.0336718189927,-37.8793499347109,13.025643348693848,-0.0004098147960383541,0.0022430862293000347,0.00028383259408992523,0.00014052677670392804,2.968059967050365e-05,80.0,798.0,0.007006571628153324,442.0,46.5318603515625
0,0,1103.2918885097924,-795.8361612348774,-37.868202277659805,13.058311462402344,-0.0038941745249793575,0.0013131690495019708,-0.00013819699895548535,-0.0003313381406985748,-1.3728257016903258e-05,100.0,798.0,0.007145355921238661,442.0,50.41560745239258
0,0,1104.3242590302862,-796.6377358378145,-37.89869394435193,13.086597442626953,0.0019246199449245932,0.0019526345222276693,-0.00024143158103106523,-0.00013655060262276233,-7.273934911427822e-06,100.0,798.0,0.007145355921238661,442.0,50.41560745239258
0,0,1105.4100203115602,-797.4821303047162,-37.88786800292824,13.11552619934082,0.0006837936601271078,0.0018249947711594888,-6.415467307950837e-05,-0.000323894463313936,4.016485093906582e-05,100.0,798.0,0.007145355921238661,442.0,50.41560745239258
0,0,1106.4452358881501,-798.2897505839308,-37.845049107959866,13.144097328186035,0.0024142571959758297,0.0046832130825945825,0.0001137455953761315,0.00015621804503928864,0.0001490529277859846,100.0,798.0,0.007145355921238661,442.0,50.41560745239258
0,0,1107.4305715229245,-799.0586519693397,-37.8104337502142,13.170373916625977,-0.0025240056569678492,0.002335577146018775,0.00011416576686845761,9.867855861414765e-06,3.584167223525508e-05,100.0,1108.0,0.009467678144574165,549.0,46.86900329589844
0,0,1108.3668326512004,-799.7873495836068,-37.78562776415882,13.197836875915527,-0.0017330855563111418,0.006185321767193804,-0.00010307031504023088,-1.8140457215818617e-05,7.875414242277806e-05,100.0,1108.0,0.009467678144574165,549.0,46.86900329589844
0,0,1109.568407400582,-800.7207082913274,-37.770410833732726,13.229055404663086,-0.001809564008572314,0.0024655831058459764,-7.57428589941892e-05,-0.00010269660243764722,-4.985242725087786e-06,100.0,1108.0,0.009467678144574165,549.0,46.86900329589844
0,0,1110.565900059064,-801.4944374867417,-37.77505062256573,13.255824089050293,-0.0003104138419233448,0.0018862556929504371,0.00011408904964833309,-0.00020283324128517237,1.210299300087051e-06,100.0,1214.0,0.007131513673812151,462.0,43.54160690307617
0,0,1111.6709311756495,-802.3509037489572,-37.7472393676955,13.284866333007812,0.0006041243181672584,0.0029380700015336687,0.00015184875626020856,-0.0002817336185224508,6.073034306827953e-05,100.0,1214.0,0.007131513673812151,462.0,43.54160690307617
0,0,1112.6725722127728,-803.1281418337832,-37.70899631250211,13.31298828125,-0.0007055961319965019,0.0011580703664388547,-0.0004285986211488618,-0.0001229925312292022,4.625963071292331e-05,100.0,1214.0,0.007131513673812151,462.0,43.54160690307617
0,0,1113.67534536823,-803.9057407598735,-37.69357411648021,13.317986488342285,0.0003887968807175974,-0.00016774431414164897,-0.0008427401690180752,0.00033162607318119105,-5.131965378078303e-06,100.0,1214.0,0.007131513673812151,462.0,43.54160690307617
0,0,1114.782779306189,-804.764390510445,-37.716707585454046,13.301136016845703,0.0018906225182026381,-0.003238253576886602,-0.0004358151171723531,0.00010968467346623756,1.8120506209629342e-06,60.0,1214.0,0.007215776480734348,462.0,47.46471405029297
0,0,1115.834818524624,-805.5824090381473,-37.709504436669434,13.281136512756348,0.0035178952694527514,-0.0022338784940034036,0.0006360212898655687,0.00044738835043758336,3.286064611086932e-05,60.0,1214.0,0.007215776480734348,462.0,47.46471405029297
0,0,1116.9341516895572,-806.4414739061673,-37.69345925206571,13.235686302185059,-0.006075061070533343,-0.003704818668423964,0.001069964969563521,0.000358843418984644,-1.5866676813114227e-05,60.0,1214.0,0.007215776480734348,462.0,47.46471405029297
0,0,1117.9266940593761,-807.2143544394859,-37.66960116888956,13.187577247619629,-0.004718301315174125,-0.0021975229211321982,8.191495930026496e-05,-9.612136846940264e-05,-6.892779982142367e-06,60.0,1214.0,0.007215776480734348,462.0,47.46471405029297
0,0,1118.9700305182375,-808.0244102292859,-37.660334786104244,13.159640312194824,-0.00016881655151992163,-0.0018063015105011153,-0.000493884002711681,-0.00019862498320636395,2.8481186797203933e-05,60.0,755.0,0.00961342453956604,484.0,44.10310745239258
0,0,1120.0643261853338,-808.8708812681,-37.67407074669606,13.129117965698242,-0.0014830890950712212,-0.003939618038810758,-0.0003447467528714651,-0.00043848587587292536,8.666775621578638e-06,60.0,755.0,0.00961342453956604,484.0,44.10310745239258
0,0,1121.002029698586,-809.5913514656843,-37.69731761002346,13.091936111450195,0.001477716844131295,-0.00417701186496126,6.494035082597611e-05,-0.00030153721889927864,-2.757544996044591e-05,60.0,755.0,0.00961342453956604,484.0,44.10310745239258
0,0,1122.1427094783162,-810.470693204397,-37.702645155856416,13.031450271606445,0.00027256823723539826,-0.005610477631444649,0.00019207194191684805,-0.00029601778956378966,-2.9156418456977968e-05,60.0,755.0,0.00961342453956604,484.0,44.10310745239258
0,0,1123.0702060326073,-811.1878170175532,-37.685550120071596,12.961745262145996,-0.0036519753799608384,-0.0124861313923195,-0.00014172162176906173,-0.00017933867470908772,-6.303828717188169e-06,100.0,671.0,0.007167425472289324,471.0,40.09539794921875
0,0,1124.1469558066356,-812.0196282138506,-37.668059758821144,12.89876651763916,-0.0018632714911581698,-0.005026376329523783,-0.0001109644066843459,2.94267667149187e-05,-6.479422606149482e-06,100.0,671.0,0.007167425472289324,471.0,40.09539794921875
0,0,1125.2187140246942,-812.8467965829949,-37.65984359301807,12.839075088500977,0.002250941275923211,-0.004679210418645282,-0.000258194450047939,5.757740951605987e-05,2.9398675204094823e-05,100.0,671.0,0.007167425472289324,471.0,40.09539794921875
0,0,1126.2352728420108,-813.6304520857782,-37.66104542482239,12.779144287109375,-0.0012910680626179896,-0.0018135618052982794,-0.00012178551033427582,-4.792574044488164e-05,1.5976907016007586e-05,100.0,671.0,0.007167425472289324,471.0,40.09539794921875
0,0,1127.2473056272254,-814.4097242738386,-37.65904772011312,12.719816207885742,0.0015202350209947127,-0.005766180969311639,-0.00016087003565482292,-0.00015722784902816713,2.1752125497359627e-05,100.0,671.0,0.0072483220137655735,471.0,45.304908752441406
0,0,1128.1533087463513,-815.1085590473888,-37.646850150681814,12.659659385681152,0.0018574817696676267,-0.005428084602613549,0.00037824469336367726,-0.00012076724676749109,-6.906941299576682e-05,100.0,671.0,0.0072483220137655735,471.0,45.304908752441406
0,0,1129.1555181698986,-815.8812008791917,-37.66007870079652,12.592414855957031,0.0013498628400941965,-0.0041495953051913104,0.0004241393914031423,0.00023281597806550165,6.440152066044303e-05,100.0,909.0,0.007164647337049246,489.0,36.766353607177734
0,0,1130.2494563818937,-816.72618653628,-37.66096488714554,12.540138244628906,-0.0003076025408875885,-0.006178692136857485,0.0001446893840278864,0.0003157646591385279,-9.354216722712628e-05,100.0,909.0,0.007164647337049246,489.0,36.766353607177734
0,0,1131.2335829728986,-817.4911554457519,-37.625944623034016,12.4683256149292,-0.005919981014484286,-0.0006942018867716136,-0.0003441362092811936,0.00028368619462531246,-9.707388626294271e-05,100.0,909.0,0.007164647337049246,489.0,41.87630844116211
0,0,1132.1640263021018,-818.2141752997037,-37.620889008391174,12.417723655700684,-0.0007995556508677037,-0.005953362193733325,-0.0003069677256367936,0.0002636453836015191,1.5966099418205992e-06,100.0,909.0,0.007164647337049246,489.0,41.87630844116211
0,0,1133.1384829035208,-818.9710394001632,-37.59205664187928,12.346061706542969,0.00038794569166228344,-0.004730250774009118,0.0001518042719884585,0.00021199893957207002,5.633452431344512e-05,100.0,909.0,0.007164647337049246,489.0,41.87630844116211
0,0,1134.108800605721,-819.7235485433346,-37.56612437004654,12.283520698547363,-0.003058703476669301,-0.004808368321353955,0.00021917593921648968,-3.221915412892826e-05,1.1613934185862365e-05,40.0,909.0,0.006747303064912558,489.0,46.86970901489258
0,0,1135.0760338275031,-820.4701641011616,-37.5672621433869,12.226142883300781,-0.0027919677666138915,-0.00843834627960682,-0.00013102132767842944,-0.0005234649749669281,3.7805391013162246e-05,40.0,909.0,0.006747303064912558,489.0,46.86970901489258
0,0,1136.0402347983159,-821.2123686824702,-37.56604278936558,12.190123558044434,-0.0005256120296235409,-0.0013249161639854042,-7.824201329419302e-05,-0.00030125148435698084,-1.1580114010018908e-05,40.0,909.0,0.006747303064912558,489.0,46.86970901489258
0,0,1137.0028594329517,-821.9528661259268,-37.5738409783696,12.170815467834473,0.00090059253830921,-0.001657292369432272,0.00012542205757658703,-0.00023828906339621117,3.194167564277156e-06,40.0,909.0,0.006747303064912558,489.0,46.86970901489258
0,0,1137.9639916623141,-822.6929306525218,-37.57340468368537,12.153570175170898,0.0024460089829830825,-0.0006529425403106711,0.0001024342921128894,-1.562770343358929e-05,1.640156205522608e-05,40.0,1229.0,0.007013611029833555,578.0,41.326595306396484
0,0,1138.923483473171,-823.4338727993527,-37.553278648142935,12.157498359680176,-0.0006796112225705153,0.0008484185140467499,-2.4953136770696714e-06,7.189690169263467e-05,2.25215591227598e-05,40.0,1229.0,0.007013611029833555,578.0,41.326595306396484
0,0,1139.836722592731,-824.1393451640339,-37.53385438382614,12.168021202087402,-0.0006166472214060572,0.0003991948004005904,-0.00023204899004008575,-2.0520959887322642e-05,2.904404776697164e-05,40.0,1229.0,0.007013611029833555,578.0,41.326595306396484
0,0,1140.8497917161276,-824.9208201776164,-37.51483838966614,12.173574447631836,-0.0033425763821091567,0.0014623474309264461,-0.00020207353174788055,-7.045838475666928e-05,2.8224376154063202e-05,40.0,979.0,0.009642994031310081,554.0,44.96826171875
0,0,1141.8161501073387,-825.6646582691124,-37.51133582804806,12.18214225769043,-0.00019195594345678915,0.0010195219121245651,2.637282726957985e-05,-1.3952352044592811e-05,6.85847565449e-06,40.0,979.0,0.009642994031310081,554.0,44.96826171875
0,0,1142.7837346858323,-826.4084747369775,-37.5118634543046,12.194829940795898,-0.00028311711103657755,0.0015772670671343292,6.113230163001012e-05,-0.00019765078693343056,5.013665985159503e-06,40.0,979.0,0.009642994031310081,554.0,44.96826171875
0,0,1143.8011970523485,-827.1902340711897,-37.51233622903618,12.210827827453613,0.0006154241134414977,0.0011586841666533813,-5.88566668211352e-06,-4.104614903924432e-05,3.083134028383952e-07,40.0,979.0,0.009642994031310081,554.0,44.96826171875
0,0,1144.6254258506526,-827.8242334129618,-37.5090218574162,12.22807788848877,0.00039091162286417086,0.0014335168564427042,9.545855285998394e-06,4.931194151095029e-07,-1.5240441545660052e-06,80.0,979.0,0.009478406049311161,554.0,41.864219665527344
0,0,1145.6936436568092,-828.6460635742075,-37.50873523170945,12.24660587310791,0.00016136591772995972,0.0018684659647612459,-3.885653730488648e-05,-8.581235378592617e-05,3.1611157467145213e-06,80.0,979.0,0.009478406049311161,554.0,41.864219665527344
